,Time,Temp,Humi,Noin,Wd,Ws,Ap,Rainfall,Noise,Ul,O2
268,2023/01/12 04:00:00.000,5.3,90,1490,350,0.1,856.3,0.0,41.4,0.07,20.9
269,2023/01/12 05:00:00.000,5.3,90,1508,0,0.0,856.5,0.0,41.4,0.06,20.9
270,2023/01/12 06:00:00.000,5.2,90,1544,0,0.0,856.3,0.0,41.2,0.06,20.9
271,2023/01/12 07:00:00.000,5.2,90,1424,0,0.0,856.7,0.0,41.5,0.06,20.9
272,2023/01/12 08:00:00.000,5.1,90,1616,0,0.0,857.1,0.0,42.3,0.06,20.9
273,2023/01/12 09:00:00.000,5.2,90,1808,0,0.0,857.3,0.0,41.5,0.08,20.9
274,2023/01/12 10:00:00.000,5.7,88,2120,0,0.0,857.3,0.0,41.4,0.11,20.9
275,2023/01/12 11:00:00.000,7.5,84,1880,310,0.2,857.1,0.0,41.4,0.17,20.9
276,2023/01/12 12:00:00.000,9.8,78,1760,261,0.3,855.9,0.2,41.6,0.17,20.9
277,2023/01/12 13:00:00.000,12.0,69,1622,174,0.3,854.1,0.2,41.3,0.17,20.9
278,2023/01/12 14:00:00.000,14.2,62,1622,156,0.3,852.3,0.0,41.5,0.17,20.9
279,2023/01/12 15:00:00.000,15.8,57,1676,135,0.4,851.1,0.0,44.2,0.16,20.9
280,2023/01/12 16:00:00.000,16.5,54,1622,248,0.4,850.1,0.5,41.6,0.16,20.9
281,2023/01/12 17:00:00.000,15.5,57,1586,242,0.3,850.1,0.2,41.1,0.1,20.9
282,2023/01/12 18:00:00.000,11.8,69,1556,0,0.0,850.3,0.0,41.7,0.07,20.9
283,2023/01/12 19:00:00.000,8.7,81,1328,0,0.0,851.3,0.0,41.4,0.07,20.9
284,2023/01/12 20:00:00.000,7.3,86,1496,0,0.0,852.3,0.0,41.5,0.07,20.9
285,2023/01/12 21:00:00.000,6.2,90,1442,0,0.0,852.7,0.0,41.4,0.06,20.9
286,2023/01/12 22:00:00.000,5.6,90,1262,0,0.0,853.1,0.0,41.5,0.06,20.9
287,2023/01/12 23:00:00.000,5.1,90,1256,0,0.0,853.3,0.0,41.3,0.06,20.9
288,2023/01/13 00:00:00.000,5.5,90,1340,0,0.0,852.9,0.0,41.3,0.06,20.9
289,2023/01/13 01:00:00.000,5.7,90,1490,0,0.0,852.5,0.0,41.7,0.07,20.9
290,2023/01/13 02:00:00.000,5.7,90,1562,0,0.0,852.1,0.0,41.6,0.07,20.9
291,2023/01/13 03:00:00.000,5.5,90,1682,166,0.2,851.7,0.0,41.4,0.07,20.9
292,2023/01/13 04:00:00.000,5.4,90,1448,0,0.0,851.7,0.0,41.5,0.07,20.9
293,2023/01/13 05:00:00.000,5.3,89,1562,127,0.3,851.5,0.0,41.5,0.07,20.9
294,2023/01/13 06:00:00.000,5.4,89,1544,107,0.1,852.3,0.0,41.5,0.07,20.9
295,2023/01/13 07:00:00.000,5.5,88,1760,169,0.2,853.1,0.0,41.1,0.07,20.9
296,2023/01/13 08:00:00.000,5.7,87,1520,0,0.0,854.1,0.0,41.5,0.07,20.9
297,2023/01/13 09:00:00.000,5.9,90,1862,0,0.0,854.9,0.0,41.3,0.07,20.9
298,2023/01/13 10:00:00.000,6.1,88,1682,0,0.0,855.7,0.0,41.5,0.09,20.9
299,2023/01/13 11:00:00.000,6.8,88,1244,0,0.0,856.1,0.0,41.4,0.09,20.9
300,2023/01/13 12:00:00.000,6.8,87,1094,0,0.0,855.5,0.0,41.3,0.09,20.9
301,2023/01/13 13:00:00.000,7.2,86,1448,0,0.0,854.5,0.0,41.1,0.1,20.9
302,2023/01/13 14:00:00.000,7.7,84,1208,311,0.2,853.7,0.0,41.5,0.1,20.9
303,2023/01/13 15:00:00.000,7.8,82,1088,0,0.0,853.5,0.0,41.3,0.1,20.9
304,2023/01/13 16:00:00.000,8.2,81,1172,0,0.0,853.7,0.0,42.2,0.08,20.9
305,2023/01/13 17:00:00.000,8.0,81,1064,0,0.0,854.1,0.0,44.4,0.07,20.9
306,2023/01/13 18:00:00.000,7.6,82,1214,0,0.0,855.1,0.0,41.2,0.07,20.9
307,2023/01/13 19:00:00.000,7.3,84,1226,162,0.3,856.1,0.0,41.4,0.07,20.9
308,2023/01/13 20:00:00.000,7.1,86,1472,0,0.0,857.3,0.0,41.2,0.07,20.9
309,2023/01/13 21:00:00.000,7.0,88,1526,0,0.0,858.3,0.0,41.8,0.07,20.9
310,2023/01/13 22:00:00.000,6.9,88,1328,0,0.0,859.1,0.0,41.5,0.07,20.9
311,2023/01/13 23:00:00.000,6.6,89,1424,0,0.0,859.5,0.0,41.3,0.07,20.9
312,2023/01/14 00:00:00.000,6.6,89,1292,0,0.0,859.7,0.0,41.1,0.07,20.9
313,2023/01/14 01:00:00.000,6.5,90,1466,0,0.0,859.7,0.0,41.1,0.07,20.9
314,2023/01/14 02:00:00.000,6.4,90,1340,165,0.1,859.7,0.0,41.5,0.07,20.9
315,2023/01/14 03:00:00.000,6.1,90,1340,0,0.0,859.7,0.0,41.2,0.06,20.9
316,2023/01/14 04:00:00.000,5.9,90,1346,0,0.0,859.5,0.0,41.1,0.05,20.9
317,2023/01/14 05:00:00.000,6.0,90,1424,0,0.0,859.3,0.0,41.5,0.06,20.9
318,2023/01/14 06:00:00.000,5.9,90,1484,0,0.0,859.5,0.0,41.2,0.06,20.9
319,2023/01/14 07:00:00.000,5.8,90,1346,0,0.0,859.9,0.0,41.1,0.04,20.9
320,2023/01/14 08:00:00.000,5.7,90,1202,0,0.0,860.7,0.0,45.0,0.04,20.9
321,2023/01/14 09:00:00.000,5.6,90,1010,162,0.2,861.3,0.0,43.9,0.04,20.9
322,2023/01/14 10:00:00.000,5.2,90,1520,0,0.0,862.1,0.0,44.4,0.05,20.9
323,2023/01/14 11:00:00.000,4.6,90,1934,0,0.0,863.1,0.0,44.0,0.05,20.9
324,2023/01/14 12:00:00.000,3.9,90,1790,277,0.2,862.9,0.0,44.8,0.06,20.9
325,2023/01/14 13:00:00.000,3.2,90,1832,0,0.0,862.5,0.0,44.7,0.05,20.9
326,2023/01/14 14:00:00.000,2.8,90,1556,308,0.1,861.7,0.0,45.5,0.05,20.9
327,2023/01/14 15:00:00.000,2.6,90,1562,171,0.2,861.3,0.0,49.0,0.05,20.9
328,2023/01/14 16:00:00.000,2.4,90,1784,0,0.0,860.9,0.0,44.7,0.06,20.9
329,2023/01/14 17:00:00.000,2.1,90,1796,153,0.2,861.3,0.0,43.4,0.04,20.9
330,2023/01/14 18:00:00.000,1.7,90,1472,0,0.0,861.9,0.0,44.3,0.04,20.9
331,2023/01/14 19:00:00.000,1.4,90,1886,178,0.2,863.3,0.0,43.5,0.05,20.9
332,2023/01/14 20:00:00.000,1.1,90,1940,0,0.0,864.7,0.0,43.1,0.05,20.9
333,2023/01/14 21:00:00.000,0.3,90,3254,208,0.3,866.1,0.0,44.2,0.06,20.9
334,2023/01/14 22:00:00.000,-0.1,90,2114,0,0.0,867.1,0.0,43.2,0.06,20.9
335,2023/01/14 23:00:00.000,-0.1,90,2630,0,0.0,867.9,0.0,43.1,0.06,20.9
336,2023/01/15 00:00:00.000,-0.6,90,2408,0,0.0,868.3,0.0,43.1,0.05,20.9
337,2023/01/15 01:00:00.000,-0.6,90,2348,180,0.2,868.5,0.0,43.3,0.05,20.9
338,2023/01/15 02:00:00.000,-0.9,90,2024,0,0.0,868.7,0.0,42.7,0.06,20.9
339,2023/01/15 03:00:00.000,-1.0,90,1826,0,0.0,868.9,0.0,43.1,0.06,20.9
340,2023/01/15 04:00:00.000,-1.3,90,2378,0,0.0,868.9,0.0,42.7,0.06,20.9
341,2023/01/15 05:00:00.000,-1.5,90,3092,159,0.2,869.1,0.0,43.2,0.06,20.9
342,2023/01/15 06:00:00.000,-1.7,90,2798,45,0.1,869.5,0.0,43.4,0.06,20.9
343,2023/01/15 07:00:00.000,-1.8,90,3296,0,0.0,869.7,0.0,42.9,0.06,20.9
344,2023/01/15 08:00:00.000,-2.0,90,2600,0,0.0,870.3,0.0,42.5,0.06,20.9
345,2023/01/15 09:00:00.000,-2.2,90,2066,0,0.0,870.9,0.0,43.4,0.06,20.9
346,2023/01/15 10:00:00.000,-2.4,90,1520,0,0.0,871.5,0.0,43.4,0.06,20.9
347,2023/01/15 11:00:00.000,-2.3,90,1190,283,0.2,871.9,0.0,44.3,0.06,20.9
348,2023/01/15 12:00:00.000,-2.4,90,998,153,0.2,871.1,0.0,42.3,0.06,20.9
349,2023/01/15 13:00:00.000,-2.2,90,1274,0,0.0,870.3,0.0,42.1,0.06,20.9
350,2023/01/15 14:00:00.000,-2.1,90,1298,180,0.1,869.1,0.0,42.6,0.06,20.9
351,2023/01/15 15:00:00.000,-2.1,90,1340,0,0.0,868.3,0.0,41.5,0.06,20.9
352,2023/01/15 16:00:00.000,-2.3,90,1826,152,0.4,868.3,0.0,42.9,0.06,20.9
353,2023/01/15 17:00:00.000,-2.4,90,1370,0,0.0,868.5,0.0,41.9,0.07,20.9
354,2023/01/15 18:00:00.000,-2.5,90,1232,153,0.1,868.9,0.0,41.9,0.07,20.9
355,2023/01/15 19:00:00.000,-2.7,90,1274,0,0.0,869.9,0.0,41.4,0.07,20.9
356,2023/01/15 20:00:00.000,-2.7,90,1436,0,0.0,871.1,0.0,41.8,0.07,20.9
357,2023/01/15 21:00:00.000,-2.8,90,1652,0,0.0,871.7,0.0,41.5,0.07,20.9
358,2023/01/15 22:00:00.000,-3.0,90,1610,144,0.2,872.1,0.0,41.3,0.07,20.9
359,2023/01/15 23:00:00.000,-3.1,90,1310,0,0.0,872.3,0.0,41.4,0.07,20.9
360,2023/01/16 00:00:00.000,-3.3,90,1460,0,0.0,872.3,0.0,41.3,0.07,20.9
361,2023/01/16 01:00:00.000,-3.3,90,1490,0,0.0,871.7,0.0,41.4,0.07,20.9
362,2023/01/16 02:00:00.000,-3.3,90,1496,0,0.0,871.1,0.0,40.9,0.06,20.9
363,2023/01/16 03:00:00.000,-3.3,90,1520,0,0.0,870.5,0.0,41.0,0.06,20.9
364,2023/01/16 04:00:00.000,-3.4,90,1502,301,0.1,869.5,0.0,41.2,0.06,20.9
365,2023/01/16 05:00:00.000,-3.4,90,1460,0,0.0,868.9,0.0,41.1,0.06,20.9
366,2023/01/16 06:00:00.000,-3.4,90,1544,0,0.0,868.5,0.0,41.3,0.06,20.9
367,2023/01/16 07:00:00.000,-3.4,90,1784,0,0.0,868.7,0.0,41.5,0.07,20.9
368,2023/01/16 08:00:00.000,-3.3,90,1580,280,0.2,868.9,0.0,41.4,0.06,20.9
369,2023/01/16 09:00:00.000,-3.3,90,1436,0,0.0,869.1,0.0,41.9,0.06,20.9
370,2023/01/16 10:00:00.000,-3.0,90,1214,0,0.0,869.3,0.0,41.3,0.07,20.9
371,2023/01/16 11:00:00.000,-2.6,90,1124,0,0.0,869.5,0.0,41.3,0.07,20.9
372,2023/01/16 12:00:00.000,-2.4,90,1124,0,0.0,868.5,0.0,41.1,0.07,20.9
373,2023/01/16 13:00:00.000,-2.2,89,1310,0,0.0,867.1,0.0,41.3,0.07,20.9
374,2023/01/16 14:00:00.000,-1.9,87,1184,0,0.0,866.1,0.0,41.8,0.06,20.9
375,2023/01/16 15:00:00.000,-1.9,86,1214,0,0.0,865.9,0.0,41.3,0.07,20.9
376,2023/01/16 16:00:00.000,-1.7,87,1388,0,0.0,865.5,0.0,41.8,0.07,20.9
377,2023/01/16 17:00:00.000,-1.9,87,1358,121,0.2,865.9,0.0,41.1,0.07,20.9
378,2023/01/16 18:00:00.000,-2.0,87,1352,0,0.0,866.7,0.0,41.5,0.07,20.9
379,2023/01/16 19:00:00.000,-2.3,89,1502,271,0.2,867.9,0.0,41.1,0.07,20.9
380,2023/01/16 20:00:00.000,-2.6,90,1502,324,0.1,869.3,0.0,41.3,0.07,20.9
381,2023/01/16 21:00:00.000,-2.8,90,1454,0,0.0,870.3,0.0,41.3,0.07,20.9
382,2023/01/16 22:00:00.000,-3.0,90,1712,85,0.2,870.9,0.0,41.2,0.07,20.9
383,2023/01/16 23:00:00.000,-3.2,90,1334,0,0.0,871.7,0.0,41.1,0.07,20.9
384,2023/01/17 00:00:00.000,-3.2,90,1556,0,0.0,871.9,0.0,41.3,0.07,20.9
385,2023/01/17 01:00:00.000,-3.4,90,1496,0,0.0,872.1,0.0,41.2,0.07,20.9
386,2023/01/17 02:00:00.000,-3.7,90,1418,0,0.0,871.7,0.0,41.1,0.07,20.9
387,2023/01/17 03:00:00.000,-3.8,90,1550,0,0.0,871.3,0.0,41.3,0.07,20.9
388,2023/01/17 04:00:00.000,-4.0,90,1568,0,0.0,871.1,0.0,41.1,0.07,20.9
389,2023/01/17 05:00:00.000,-4.0,90,1520,0,0.0,870.7,0.0,41.1,0.07,20.9
390,2023/01/17 06:00:00.000,-4.0,90,1580,0,0.0,870.5,0.0,41.1,0.07,20.9
391,2023/01/17 07:00:00.000,-3.9,90,1706,0,0.0,870.9,0.0,41.2,0.07,20.9
392,2023/01/17 08:00:00.000,-3.9,90,1730,0,0.0,871.7,0.0,40.8,0.07,20.9
393,2023/01/17 09:00:00.000,-3.7,90,1556,0,0.0,872.5,0.0,41.1,0.07,20.9
394,2023/01/17 10:00:00.000,-3.2,90,1418,0,0.0,872.9,0.0,41.5,0.07,20.9
395,2023/01/17 11:00:00.000,-2.6,88,1142,0,0.0,873.1,0.0,41.1,0.06,20.9
396,2023/01/17 12:00:00.000,-2.1,75,1496,176,0.2,872.5,0.0,41.0,0.06,20.9
397,2023/01/17 13:00:00.000,-1.8,74,1742,0,0.0,871.5,0.0,41.2,0.06,20.9
398,2023/01/17 14:00:00.000,-1.7,72,1628,0,0.0,870.5,0.0,41.4,0.07,20.9
399,2023/01/17 15:00:00.000,-1.4,74,1580,314,0.1,869.7,0.0,41.5,0.06,20.9
400,2023/01/17 16:00:00.000,-1.3,76,1448,0,0.0,869.5,0.0,41.0,0.07,20.9
401,2023/01/17 17:00:00.000,-1.4,76,1406,0,0.0,869.9,0.0,41.2,0.07,20.9
402,2023/01/17 18:00:00.000,-1.6,78,1238,0,0.0,870.7,0.0,41.1,0.07,20.9
403,2023/01/17 19:00:00.000,-1.8,82,1454,0,0.0,871.3,0.0,41.3,0.07,20.9
404,2023/01/17 20:00:00.000,-1.9,83,1328,0,0.0,872.5,0.0,41.3,0.07,20.9
405,2023/01/17 21:00:00.000,-2.2,86,1322,0,0.0,873.1,0.0,41.1,0.07,20.9
406,2023/01/17 22:00:00.000,-3.0,87,1316,0,0.0,873.7,0.0,41.2,0.07,20.9
407,2023/01/17 23:00:00.000,-3.0,85,1364,0,0.0,874.5,0.0,41.4,0.07,20.9
408,2023/01/18 00:00:00.000,-2.6,84,1862,0,0.0,874.5,0.0,41.1,0.07,20.9
409,2023/01/18 01:00:00.000,-2.4,84,1694,0,0.0,874.7,0.0,41.0,0.07,20.9
410,2023/01/18 02:00:00.000,-2.4,85,1856,0,0.0,874.3,0.0,41.1,0.07,20.9
411,2023/01/18 03:00:00.000,-2.6,79,2324,0,0.0,873.9,0.0,41.1,0.07,20.9
412,2023/01/18 04:00:00.000,-2.7,78,2012,0,0.0,873.3,0.0,41.1,0.07,20.9
413,2023/01/18 05:00:00.000,-2.9,77,2126,0,0.0,872.5,0.0,40.8,0.07,20.9
414,2023/01/18 06:00:00.000,-3.0,76,1958,0,0.0,872.1,0.0,41.2,0.07,20.9
415,2023/01/18 07:00:00.000,-2.9,78,2342,0,0.0,872.3,0.0,41.3,0.07,20.9
416,2023/01/18 08:00:00.000,-2.8,78,2030,0,0.0,872.1,0.0,41.1,0.07,20.9
417,2023/01/18 09:00:00.000,-2.4,77,1460,0,0.0,872.1,0.0,41.0,0.07,20.9
418,2023/01/18 10:00:00.000,-1.9,76,2378,0,0.0,871.9,0.0,41.4,0.07,20.9
419,2023/01/18 11:00:00.000,-1.1,65,2216,292,0.2,871.3,0.0,41.2,0.06,20.9
420,2023/01/18 12:00:00.000,0.1,59,2330,307,0.2,869.7,0.0,41.2,0.05,20.9
421,2023/01/18 13:00:00.000,1.6,54,2522,297,0.2,867.3,0.0,41.2,0.18,20.9
422,2023/01/18 14:00:00.000,2.5,60,1838,313,0.2,865.5,0.0,41.3,0.21,20.9
423,2023/01/18 15:00:00.000,4.5,54,1850,320,0.2,864.1,0.0,41.6,0.19,20.9
424,2023/01/18 16:00:00.000,5.7,54,1700,344,0.1,862.9,0.0,41.1,0.17,20.9
425,2023/01/18 17:00:00.000,4.5,50,1652,0,0.0,863.3,0.0,41.4,0.1,20.9
426,2023/01/18 18:00:00.000,2.6,57,1496,0,0.0,864.3,0.0,41.5,0.07,20.9
427,2023/01/18 19:00:00.000,1.9,61,1622,118,0.3,865.5,0.0,41.4,0.06,20.9
428,2023/01/18 20:00:00.000,1.2,63,1802,0,0.0,867.3,0.0,41.4,0.06,20.9
429,2023/01/18 21:00:00.000,0.9,65,1628,0,0.0,868.5,0.0,41.2,0.07,20.9
430,2023/01/18 22:00:00.000,0.6,66,1454,0,0.0,869.3,0.0,41.0,0.07,20.9
431,2023/01/18 23:00:00.000,0.3,68,1508,0,0.0,870.1,0.0,41.2,0.07,20.9
432,2023/01/19 00:00:00.000,0.0,68,1466,0,0.0,870.5,0.0,41.2,0.07,20.9
433,2023/01/19 01:00:00.000,-0.2,68,1706,0,0.0,870.5,0.0,41.0,0.07,20.9
434,2023/01/19 02:00:00.000,-0.5,66,1628,0,0.0,870.7,0.0,41.1,0.07,20.9
435,2023/01/19 03:00:00.000,-0.6,69,1532,0,0.0,870.5,0.0,41.4,0.07,20.9
436,2023/01/19 04:00:00.000,-0.6,71,1580,0,0.0,870.1,0.0,41.1,0.07,20.9
437,2023/01/19 05:00:00.000,-0.7,70,1454,0,0.0,869.9,0.0,41.1,0.07,20.9
438,2023/01/19 06:00:00.000,-0.8,74,1538,0,0.0,870.1,0.0,41.1,0.07,20.9
439,2023/01/19 07:00:00.000,-0.8,74,1580,0,0.0,870.3,0.0,41.0,0.07,20.9
440,2023/01/19 08:00:00.000,-0.7,74,1730,0,0.0,870.9,0.0,40.9,0.07,20.9
441,2023/01/19 09:00:00.000,-0.6,75,1694,0,0.0,871.3,0.0,41.2,0.07,20.9
442,2023/01/19 10:00:00.000,-0.2,71,1340,0,0.0,871.9,0.0,41.2,0.07,20.9
443,2023/01/19 11:00:00.000,0.9,67,1508,145,0.2,871.5,0.0,41.3,0.07,20.9
444,2023/01/19 12:00:00.000,2.3,60,1436,152,0.2,870.7,0.0,41.5,0.19,20.9
445,2023/01/19 13:00:00.000,3.5,55,1274,195,0.3,869.1,0.0,41.3,0.23,20.9
446,2023/01/19 14:00:00.000,4.9,51,1460,140,0.6,867.1,0.0,41.0,0.24,20.9
447,2023/01/19 15:00:00.000,6.2,48,1694,139,0.4,865.7,0.0,41.4,0.2,20.9
448,2023/01/19 16:00:00.000,7.0,46,1838,276,0.4,864.7,0.2,41.4,0.17,20.9
449,2023/01/19 17:00:00.000,7.3,49,1712,278,0.3,864.5,0.0,41.1,0.1,20.9
450,2023/01/19 18:00:00.000,5.1,55,1316,0,0.0,865.1,0.0,41.4,0.07,20.9
451,2023/01/19 19:00:00.000,2.9,63,1652,140,0.4,866.5,0.0,41.5,0.07,20.9
452,2023/01/19 20:00:00.000,1.9,65,1382,106,0.4,867.5,0.0,41.5,0.07,20.9
453,2023/01/19 21:00:00.000,1.2,70,1682,69,0.3,868.7,0.0,40.9,0.07,20.9
454,2023/01/19 22:00:00.000,0.9,70,1532,89,0.5,869.3,0.0,41.0,0.07,20.9
455,2023/01/19 23:00:00.000,1.4,73,1184,0,0.0,869.9,0.0,42.6,0.07,20.9
456,2023/01/20 00:00:00.000,1.4,73,1658,0,0.0,869.9,0.0,41.3,0.07,20.9
457,2023/01/20 01:00:00.000,1.0,75,1574,0,0.0,869.9,0.0,41.1,0.07,20.9
458,2023/01/20 02:00:00.000,0.6,76,1406,0,0.0,869.9,0.0,41.0,0.07,20.9
459,2023/01/20 03:00:00.000,0.2,78,1448,0,0.0,869.3,0.0,41.3,0.07,20.9
460,2023/01/20 04:00:00.000,-0.1,79,1682,0,0.0,868.7,0.0,41.2,0.07,20.9
461,2023/01/20 05:00:00.000,-0.3,80,1640,0,0.0,868.3,0.0,41.5,0.07,20.9
462,2023/01/20 06:00:00.000,-0.4,82,1496,0,0.0,868.3,0.0,41.5,0.07,20.9
463,2023/01/20 07:00:00.000,-0.5,83,1520,0,0.0,868.5,0.0,41.2,0.07,20.9
464,2023/01/20 08:00:00.000,-0.6,84,1562,0,0.0,868.9,0.0,41.3,0.07,20.9
465,2023/01/20 09:00:00.000,-0.6,84,1382,0,0.0,869.5,0.0,41.1,0.07,20.9
466,2023/01/20 10:00:00.000,-0.3,83,1514,0,0.0,870.1,0.0,41.3,0.07,20.9
467,2023/01/20 11:00:00.000,0.3,80,1106,41,0.1,870.5,0.0,41.1,0.07,20.9
468,2023/01/20 12:00:00.000,0.6,77,1166,0,0.0,869.7,0.0,41.0,0.07,20.9
469,2023/01/20 13:00:00.000,0.8,77,1196,151,0.4,868.5,0.0,41.7,0.07,20.9
470,2023/01/20 14:00:00.000,0.9,76,1064,177,0.1,867.5,0.0,41.7,0.07,20.9
471,2023/01/20 15:00:00.000,0.9,76,1010,0,0.0,866.3,0.0,41.2,0.07,20.9
472,2023/01/20 16:00:00.000,1.0,76,1004,0,0.0,865.9,0.0,41.2,0.07,20.9
473,2023/01/20 17:00:00.000,1.0,77,932,136,0.1,865.9,0.0,41.3,0.07,20.9
474,2023/01/20 18:00:00.000,1.0,77,902,0,0.0,866.1,0.0,41.4,0.07,20.9
475,2023/01/20 19:00:00.000,0.8,79,1142,0,0.0,866.7,0.0,41.5,0.07,20.9
476,2023/01/20 20:00:00.000,0.6,81,1190,0,0.0,867.9,0.0,41.0,0.07,20.9
477,2023/01/20 21:00:00.000,0.6,81,1322,0,0.0,868.7,0.0,41.4,0.07,20.9
478,2023/01/20 22:00:00.000,0.5,80,1232,0,0.0,869.1,0.0,41.2,0.07,20.9
479,2023/01/20 23:00:00.000,0.4,82,1370,0,0.0,868.9,0.0,41.4,0.07,20.9
480,2023/01/21 00:00:00.000,0.3,82,1286,0,0.0,868.3,0.0,40.9,0.07,20.9
481,2023/01/21 01:00:00.000,0.3,84,1544,0,0.0,867.1,0.0,41.3,0.07,20.9
482,2023/01/21 02:00:00.000,0.3,83,1478,0,0.0,866.1,0.0,40.9,0.07,20.9
483,2023/01/21 03:00:00.000,0.2,84,1322,0,0.0,864.9,0.0,41.2,0.07,20.9
484,2023/01/21 04:00:00.000,0.1,84,1550,0,0.0,863.5,0.0,41.4,0.07,20.9
485,2023/01/21 05:00:00.000,-0.1,84,1592,0,0.0,862.3,0.0,41.4,0.07,20.9
486,2023/01/21 06:00:00.000,-0.2,87,1664,0,0.0,861.9,0.0,41.1,0.07,20.9
487,2023/01/21 07:00:00.000,-0.2,85,1556,0,0.0,861.5,0.0,41.1,0.07,20.9
488,2023/01/21 08:00:00.000,-0.2,87,1802,0,0.0,861.3,0.0,41.2,0.07,20.9
489,2023/01/21 09:00:00.000,-0.1,84,1622,0,0.0,861.3,0.0,41.2,0.07,20.9
490,2023/01/21 10:00:00.000,0.2,83,1550,0,0.0,861.7,0.0,41.1,0.07,20.9
491,2023/01/21 11:00:00.000,0.7,80,1598,0,0.0,861.5,0.0,41.1,0.07,20.9
492,2023/01/21 12:00:00.000,1.2,79,1292,271,0.3,860.7,0.0,41.4,0.07,20.9
493,2023/01/21 13:00:00.000,1.4,78,1136,0,0.0,859.5,0.0,41.2,0.07,20.9
494,2023/01/21 14:00:00.000,1.4,78,1058,0,0.0,858.7,0.0,41.5,0.07,20.9
495,2023/01/21 15:00:00.000,1.7,76,1112,130,0.3,858.3,0.0,41.3,0.07,20.9
496,2023/01/21 16:00:00.000,1.8,76,998,0,0.0,858.3,0.0,41.5,0.07,20.9
497,2023/01/21 17:00:00.000,1.8,77,1226,245,0.2,859.1,0.0,42.8,0.07,20.9
498,2023/01/21 18:00:00.000,1.4,78,1286,0,0.0,860.1,0.0,43.1,0.07,20.9
499,2023/01/21 19:00:00.000,1.0,80,1154,0,0.0,861.5,0.0,41.8,0.07,20.9
500,2023/01/21 20:00:00.000,0.7,80,1436,293,0.4,863.1,0.0,43.1,0.07,20.9
501,2023/01/21 21:00:00.000,0.5,84,986,0,0.0,864.5,0.0,41.0,0.07,20.9
502,2023/01/21 22:00:00.000,0.4,85,992,0,0.0,865.3,0.0,41.2,0.07,20.9
503,2023/01/21 23:00:00.000,0.2,85,1220,0,0.0,865.9,0.0,41.2,0.07,20.9
504,2023/01/22 00:00:00.000,0.0,87,1142,0,0.0,866.3,0.0,83.6,0.07,20.9
505,2023/01/22 01:00:00.000,-0.3,88,704,0,0.0,866.1,0.0,41.1,0.07,20.9
506,2023/01/22 02:00:00.000,-0.4,90,896,0,0.0,865.9,0.0,41.4,0.07,20.9
507,2023/01/22 03:00:00.000,-0.5,90,1016,0,0.0,865.9,0.0,41.2,0.07,20.9
508,2023/01/22 04:00:00.000,-0.5,90,1088,0,0.0,865.7,0.0,41.2,0.07,20.9
509,2023/01/22 05:00:00.000,-0.5,90,1034,0,0.0,865.5,0.0,41.3,0.07,20.9
510,2023/01/22 06:00:00.000,-0.4,90,1184,0,0.0,865.7,0.0,41.4,0.07,20.9
511,2023/01/22 07:00:00.000,-0.4,90,1316,0,0.0,866.3,0.0,41.3,0.07,20.9
512,2023/01/22 08:00:00.000,-0.5,90,1256,0,0.0,866.5,0.0,41.2,0.07,20.9
513,2023/01/22 09:00:00.000,-0.1,90,1280,0,0.0,866.9,0.0,41.4,0.07,20.9
514,2023/01/22 10:00:00.000,0.6,88,1268,294,0.1,867.1,0.0,41.5,0.07,20.9
515,2023/01/22 11:00:00.000,1.9,81,1280,173,0.4,866.7,0.0,41.3,0.07,20.9
516,2023/01/22 12:00:00.000,3.9,70,1364,68,0.2,865.1,0.0,41.3,0.23,20.9
517,2023/01/22 13:00:00.000,5.9,58,1820,0,0.0,863.5,0.0,41.2,0.26,20.9
518,2023/01/22 14:00:00.000,5.7,57,1658,157,0.2,861.9,0.0,45.3,0.24,20.9
519,2023/01/22 15:00:00.000,6.0,58,1568,0,0.0,860.9,0.0,41.7,0.16,20.9
520,2023/01/22 16:00:00.000,6.1,57,1610,0,0.0,859.9,0.0,53.7,0.14,20.9
521,2023/01/22 17:00:00.000,7.4,52,1532,149,0.5,859.3,0.0,41.2,0.11,20.9
522,2023/01/22 18:00:00.000,5.7,58,1466,308,0.1,859.7,0.0,41.5,0.07,20.9
523,2023/01/22 19:00:00.000,3.9,69,1736,0,0.0,860.9,0.0,41.1,0.07,20.9
524,2023/01/22 20:00:00.000,3.3,72,1694,0,0.0,862.1,0.0,41.4,0.07,20.9
525,2023/01/22 21:00:00.000,3.2,71,1490,0,0.0,863.1,0.0,41.1,0.07,20.9
526,2023/01/22 22:00:00.000,3.0,74,1508,0,0.0,863.7,0.0,41.1,0.07,20.9
527,2023/01/22 23:00:00.000,2.8,76,1448,0,0.0,864.1,0.0,41.3,0.07,20.9
528,2023/01/23 00:00:00.000,2.7,73,1232,0,0.0,864.3,0.0,41.1,0.07,20.9
529,2023/01/23 01:00:00.000,2.5,75,1364,0,0.0,864.3,0.0,41.0,0.07,20.9
530,2023/01/23 02:00:00.000,2.3,76,1340,0,0.0,864.3,0.0,41.0,0.07,20.9
531,2023/01/23 03:00:00.000,2.2,78,1328,0,0.0,864.3,0.0,41.2,0.07,20.9
532,2023/01/23 04:00:00.000,2.0,79,1340,0,0.0,864.5,0.0,41.0,0.07,20.9
533,2023/01/23 05:00:00.000,1.8,81,1460,0,0.0,864.9,0.0,41.0,0.07,20.9
