Time,Temp,Humi,Noin,Wd,Ws,Ap,Rainfall,Noise,Ul,O2
2023/01/13 12:00:00.000,6.8,87,1094,0,0,855.5,0,41.3,0.09,20.9
2023/01/13 13:00:00.000,7.2,86,1448,0,0,854.5,0,41.1,0.1,20.9
2023/01/13 14:00:00.000,7.7,84,1208,311,0.2,853.7,0,41.5,0.1,20.9
2023/01/13 15:00:00.000,7.8,82,1088,0,0,853.5,0,41.3,0.1,20.9
2023/01/13 16:00:00.000,8.2,81,1172,0,0,853.7,0,42.2,0.08,20.9
2023/01/13 17:00:00.000,8,81,1064,0,0,854.1,0,44.4,0.07,20.9
2023/01/13 18:00:00.000,7.6,82,1214,0,0,855.1,0,41.2,0.07,20.9
2023/01/13 19:00:00.000,7.3,84,1226,162,0.3,856.1,0,41.4,0.07,20.9
2023/01/13 20:00:00.000,7.1,86,1472,0,0,857.3,0,41.2,0.07,20.9
2023/01/13 21:00:00.000,7,88,1526,0,0,858.3,0,41.8,0.07,20.9
2023/01/13 22:00:00.000,6.9,88,1328,0,0,859.1,0,41.5,0.07,20.9
2023/01/13 23:00:00.000,6.6,89,1424,0,0,859.5,0,41.3,0.07,20.9
2023/01/14 00:00:00.000,6.6,89,1292,0,0,859.7,0,41.1,0.07,20.9
2023/01/14 01:00:00.000,6.5,90,1466,0,0,859.7,0,41.1,0.07,20.9
2023/01/14 02:00:00.000,6.4,90,1340,165,0.1,859.7,0,41.5,0.07,20.9
2023/01/14 03:00:00.000,6.1,90,1340,0,0,859.7,0,41.2,0.06,20.9
2023/01/14 04:00:00.000,5.9,90,1346,0,0,859.5,0,41.1,0.05,20.9
2023/01/14 05:00:00.000,6,90,1424,0,0,859.3,0,41.5,0.06,20.9
2023/01/14 06:00:00.000,5.9,90,1484,0,0,859.5,0,41.2,0.06,20.9
2023/01/14 07:00:00.000,5.8,90,1346,0,0,859.9,0,41.1,0.04,20.9
2023/01/14 08:00:00.000,5.7,90,1202,0,0,860.7,0,45,0.04,20.9
2023/01/14 09:00:00.000,5.6,90,1010,162,0.2,861.3,0,43.9,0.04,20.9
2023/01/14 10:00:00.000,5.2,90,1520,0,0,862.1,0,44.4,0.05,20.9
2023/01/14 11:00:00.000,4.6,90,1934,0,0,863.1,0,44,0.05,20.9
2023/01/14 12:00:00.000,3.9,90,1790,277,0.2,862.9,0,44.8,0.06,20.9
2023/01/14 13:00:00.000,3.2,90,1832,0,0,862.5,0,44.7,0.05,20.9
2023/01/14 14:00:00.000,2.8,90,1556,308,0.1,861.7,0,45.5,0.05,20.9
2023/01/14 15:00:00.000,2.6,90,1562,171,0.2,861.3,0,49,0.05,20.9
2023/01/14 16:00:00.000,2.4,90,1784,0,0,860.9,0,44.7,0.06,20.9
2023/01/14 17:00:00.000,2.1,90,1796,153,0.2,861.3,0,43.4,0.04,20.9
2023/01/14 18:00:00.000,1.7,90,1472,0,0,861.9,0,44.3,0.04,20.9
2023/01/14 19:00:00.000,1.4,90,1886,178,0.2,863.3,0,43.5,0.05,20.9
2023/01/14 20:00:00.000,1.1,90,1940,0,0,864.7,0,43.1,0.05,20.9
2023/01/14 21:00:00.000,0.3,90,3254,208,0.3,866.1,0,44.2,0.06,20.9
2023/01/14 22:00:00.000,-0.1,90,2114,0,0,867.1,0,43.2,0.06,20.9
2023/01/14 23:00:00.000,-0.1,90,2630,0,0,867.9,0,43.1,0.06,20.9
2023/01/15 00:00:00.000,-0.6,90,2408,0,0,868.3,0,43.1,0.05,20.9
2023/01/15 01:00:00.000,-0.6,90,2348,180,0.2,868.5,0,43.3,0.05,20.9
2023/01/15 02:00:00.000,-0.9,90,2024,0,0,868.7,0,42.7,0.06,20.9
2023/01/15 03:00:00.000,-1,90,1826,0,0,868.9,0,43.1,0.06,20.9
2023/01/15 04:00:00.000,-1.3,90,2378,0,0,868.9,0,42.7,0.06,20.9
2023/01/15 05:00:00.000,-1.5,90,3092,159,0.2,869.1,0,43.2,0.06,20.9
2023/01/15 06:00:00.000,-1.7,90,2798,45,0.1,869.5,0,43.4,0.06,20.9
2023/01/15 07:00:00.000,-1.8,90,3296,0,0,869.7,0,42.9,0.06,20.9
2023/01/15 08:00:00.000,-2,90,2600,0,0,870.3,0,42.5,0.06,20.9
2023/01/15 09:00:00.000,-2.2,90,2066,0,0,870.9,0,43.4,0.06,20.9
2023/01/15 10:00:00.000,-2.4,90,1520,0,0,871.5,0,43.4,0.06,20.9
2023/01/15 11:00:00.000,-2.3,90,1190,283,0.2,871.9,0,44.3,0.06,20.9
2023/01/15 12:00:00.000,-2.4,90,998,153,0.2,871.1,0,42.3,0.06,20.9
2023/01/15 13:00:00.000,-2.2,90,1274,0,0,870.3,0,42.1,0.06,20.9
2023/01/15 14:00:00.000,-2.1,90,1298,180,0.1,869.1,0,42.6,0.06,20.9
2023/01/15 15:00:00.000,-2.1,90,1340,0,0,868.3,0,41.5,0.06,20.9
2023/01/15 16:00:00.000,-2.3,90,1826,152,0.4,868.3,0,42.9,0.06,20.9
2023/01/15 17:00:00.000,-2.4,90,1370,0,0,868.5,0,41.9,0.07,20.9
2023/01/15 18:00:00.000,-2.5,90,1232,153,0.1,868.9,0,41.9,0.07,20.9
2023/01/15 19:00:00.000,-2.7,90,1274,0,0,869.9,0,41.4,0.07,20.9
2023/01/15 20:00:00.000,-2.7,90,1436,0,0,871.1,0,41.8,0.07,20.9
2023/01/15 21:00:00.000,-2.8,90,1652,0,0,871.7,0,41.5,0.07,20.9
2023/01/15 22:00:00.000,-3,90,1610,144,0.2,872.1,0,41.3,0.07,20.9
2023/01/15 23:00:00.000,-3.1,90,1310,0,0,872.3,0,41.4,0.07,20.9
2023/01/16 00:00:00.000,-3.3,90,1460,0,0,872.3,0,41.3,0.07,20.9
2023/01/16 01:00:00.000,-3.3,90,1490,0,0,871.7,0,41.4,0.07,20.9
2023/01/16 02:00:00.000,-3.3,90,1496,0,0,871.1,0,40.9,0.06,20.9
2023/01/16 03:00:00.000,-3.3,90,1520,0,0,870.5,0,41,0.06,20.9
2023/01/16 04:00:00.000,-3.4,90,1502,301,0.1,869.5,0,41.2,0.06,20.9
2023/01/16 05:00:00.000,-3.4,90,1460,0,0,868.9,0,41.1,0.06,20.9
2023/01/16 06:00:00.000,-3.4,90,1544,0,0,868.5,0,41.3,0.06,20.9
2023/01/16 07:00:00.000,-3.4,90,1784,0,0,868.7,0,41.5,0.07,20.9
2023/01/16 08:00:00.000,-3.3,90,1580,280,0.2,868.9,0,41.4,0.06,20.9
2023/01/16 09:00:00.000,-3.3,90,1436,0,0,869.1,0,41.9,0.06,20.9
2023/01/16 10:00:00.000,-3,90,1214,0,0,869.3,0,41.3,0.07,20.9
2023/01/16 11:00:00.000,-2.6,90,1124,0,0,869.5,0,41.3,0.07,20.9
2023/01/16 12:00:00.000,-2.4,90,1124,0,0,868.5,0,41.1,0.07,20.9
2023/01/16 13:00:00.000,-2.2,89,1310,0,0,867.1,0,41.3,0.07,20.9
2023/01/16 14:00:00.000,-1.9,87,1184,0,0,866.1,0,41.8,0.06,20.9
2023/01/16 15:00:00.000,-1.9,86,1214,0,0,865.9,0,41.3,0.07,20.9
2023/01/16 16:00:00.000,-1.7,87,1388,0,0,865.5,0,41.8,0.07,20.9
2023/01/16 17:00:00.000,-1.9,87,1358,121,0.2,865.9,0,41.1,0.07,20.9
2023/01/16 18:00:00.000,-2,87,1352,0,0,866.7,0,41.5,0.07,20.9
2023/01/16 19:00:00.000,-2.3,89,1502,271,0.2,867.9,0,41.1,0.07,20.9
2023/01/16 20:00:00.000,-2.6,90,1502,324,0.1,869.3,0,41.3,0.07,20.9
2023/01/16 21:00:00.000,-2.8,90,1454,0,0,870.3,0,41.3,0.07,20.9
2023/01/16 22:00:00.000,-3,90,1712,85,0.2,870.9,0,41.2,0.07,20.9
2023/01/16 23:00:00.000,-3.2,90,1334,0,0,871.7,0,41.1,0.07,20.9
2023/01/17 00:00:00.000,-3.2,90,1556,0,0,871.9,0,41.3,0.07,20.9
2023/01/17 01:00:00.000,-3.4,90,1496,0,0,872.1,0,41.2,0.07,20.9
2023/01/17 02:00:00.000,-3.7,90,1418,0,0,871.7,0,41.1,0.07,20.9
2023/01/17 03:00:00.000,-3.8,90,1550,0,0,871.3,0,41.3,0.07,20.9
2023/01/17 04:00:00.000,-4,90,1568,0,0,871.1,0,41.1,0.07,20.9
2023/01/17 05:00:00.000,-4,90,1520,0,0,870.7,0,41.1,0.07,20.9
2023/01/17 06:00:00.000,-4,90,1580,0,0,870.5,0,41.1,0.07,20.9
2023/01/17 07:00:00.000,-3.9,90,1706,0,0,870.9,0,41.2,0.07,20.9
2023/01/17 08:00:00.000,-3.9,90,1730,0,0,871.7,0,40.8,0.07,20.9
2023/01/17 09:00:00.000,-3.7,90,1556,0,0,872.5,0,41.1,0.07,20.9
2023/01/17 10:00:00.000,-3.2,90,1418,0,0,872.9,0,41.5,0.07,20.9
2023/01/17 11:00:00.000,-2.6,88,1142,0,0,873.1,0,41.1,0.06,20.9
2023/01/17 12:00:00.000,-2.1,75,1496,176,0.2,872.5,0,41,0.06,20.9
2023/01/17 13:00:00.000,-1.8,74,1742,0,0,871.5,0,41.2,0.06,20.9
2023/01/17 14:00:00.000,-1.7,72,1628,0,0,870.5,0,41.4,0.07,20.9
2023/01/17 15:00:00.000,-1.4,74,1580,314,0.1,869.7,0,41.5,0.06,20.9
2023/01/17 16:00:00.000,-1.3,76,1448,0,0,869.5,0,41,0.07,20.9
2023/01/17 17:00:00.000,-1.4,76,1406,0,0,869.9,0,41.2,0.07,20.9
2023/01/17 18:00:00.000,-1.6,78,1238,0,0,870.7,0,41.1,0.07,20.9
2023/01/17 19:00:00.000,-1.8,82,1454,0,0,871.3,0,41.3,0.07,20.9
2023/01/17 20:00:00.000,-1.9,83,1328,0,0,872.5,0,41.3,0.07,20.9
2023/01/17 21:00:00.000,-2.2,86,1322,0,0,873.1,0,41.1,0.07,20.9
2023/01/17 22:00:00.000,-3,87,1316,0,0,873.7,0,41.2,0.07,20.9
2023/01/17 23:00:00.000,-3,85,1364,0,0,874.5,0,41.4,0.07,20.9
2023/01/18 00:00:00.000,-2.6,84,1862,0,0,874.5,0,41.1,0.07,20.9
2023/01/18 01:00:00.000,-2.4,84,1694,0,0,874.7,0,41,0.07,20.9
2023/01/18 02:00:00.000,-2.4,85,1856,0,0,874.3,0,41.1,0.07,20.9
2023/01/18 03:00:00.000,-2.6,79,2324,0,0,873.9,0,41.1,0.07,20.9
2023/01/18 04:00:00.000,-2.7,78,2012,0,0,873.3,0,41.1,0.07,20.9
2023/01/18 05:00:00.000,-2.9,77,2126,0,0,872.5,0,40.8,0.07,20.9
2023/01/18 06:00:00.000,-3,76,1958,0,0,872.1,0,41.2,0.07,20.9
2023/01/18 07:00:00.000,-2.9,78,2342,0,0,872.3,0,41.3,0.07,20.9
2023/01/18 08:00:00.000,-2.8,78,2030,0,0,872.1,0,41.1,0.07,20.9
2023/01/18 09:00:00.000,-2.4,77,1460,0,0,872.1,0,41,0.07,20.9
2023/01/18 10:00:00.000,-1.9,76,2378,0,0,871.9,0,41.4,0.07,20.9
2023/01/18 11:00:00.000,-1.1,65,2216,292,0.2,871.3,0,41.2,0.06,20.9
2023/01/18 12:00:00.000,0.1,59,2330,307,0.2,869.7,0,41.2,0.05,20.9
2023/01/18 13:00:00.000,1.6,54,2522,297,0.2,867.3,0,41.2,0.18,20.9
2023/01/18 14:00:00.000,2.5,60,1838,313,0.2,865.5,0,41.3,0.21,20.9
2023/01/18 15:00:00.000,4.5,54,1850,320,0.2,864.1,0,41.6,0.19,20.9
2023/01/18 16:00:00.000,5.7,54,1700,344,0.1,862.9,0,41.1,0.17,20.9
2023/01/18 17:00:00.000,4.5,50,1652,0,0,863.3,0,41.4,0.1,20.9
2023/01/18 18:00:00.000,2.6,57,1496,0,0,864.3,0,41.5,0.07,20.9
2023/01/18 19:00:00.000,1.9,61,1622,118,0.3,865.5,0,41.4,0.06,20.9
2023/01/18 20:00:00.000,1.2,63,1802,0,0,867.3,0,41.4,0.06,20.9
2023/01/18 21:00:00.000,0.9,65,1628,0,0,868.5,0,41.2,0.07,20.9
2023/01/18 22:00:00.000,0.6,66,1454,0,0,869.3,0,41,0.07,20.9
2023/01/18 23:00:00.000,0.3,68,1508,0,0,870.1,0,41.2,0.07,20.9
2023/01/19 00:00:00.000,0,68,1466,0,0,870.5,0,41.2,0.07,20.9
2023/01/19 01:00:00.000,-0.2,68,1706,0,0,870.5,0,41,0.07,20.9
2023/01/19 02:00:00.000,-0.5,66,1628,0,0,870.7,0,41.1,0.07,20.9
2023/01/19 03:00:00.000,-0.6,69,1532,0,0,870.5,0,41.4,0.07,20.9
2023/01/19 04:00:00.000,-0.6,71,1580,0,0,870.1,0,41.1,0.07,20.9
2023/01/19 05:00:00.000,-0.7,70,1454,0,0,869.9,0,41.1,0.07,20.9
2023/01/19 06:00:00.000,-0.8,74,1538,0,0,870.1,0,41.1,0.07,20.9
2023/01/19 07:00:00.000,-0.8,74,1580,0,0,870.3,0,41,0.07,20.9
2023/01/19 08:00:00.000,-0.7,74,1730,0,0,870.9,0,40.9,0.07,20.9
2023/01/19 09:00:00.000,-0.6,75,1694,0,0,871.3,0,41.2,0.07,20.9
2023/01/19 10:00:00.000,-0.2,71,1340,0,0,871.9,0,41.2,0.07,20.9
2023/01/19 11:00:00.000,0.9,67,1508,145,0.2,871.5,0,41.3,0.07,20.9
2023/01/19 12:00:00.000,2.3,60,1436,152,0.2,870.7,0,41.5,0.19,20.9
2023/01/19 13:00:00.000,3.5,55,1274,195,0.3,869.1,0,41.3,0.23,20.9
2023/01/19 14:00:00.000,4.9,51,1460,140,0.6,867.1,0,41,0.24,20.9
2023/01/19 15:00:00.000,6.2,48,1694,139,0.4,865.7,0,41.4,0.2,20.9
2023/01/19 16:00:00.000,7,46,1838,276,0.4,864.7,0.2,41.4,0.17,20.9
2023/01/19 17:00:00.000,7.3,49,1712,278,0.3,864.5,0,41.1,0.1,20.9
2023/01/19 18:00:00.000,5.1,55,1316,0,0,865.1,0,41.4,0.07,20.9
2023/01/19 19:00:00.000,2.9,63,1652,140,0.4,866.5,0,41.5,0.07,20.9
2023/01/19 20:00:00.000,1.9,65,1382,106,0.4,867.5,0,41.5,0.07,20.9
2023/01/19 21:00:00.000,1.2,70,1682,69,0.3,868.7,0,40.9,0.07,20.9
2023/01/19 22:00:00.000,0.9,70,1532,89,0.5,869.3,0,41,0.07,20.9
2023/01/19 23:00:00.000,1.4,73,1184,0,0,869.9,0,42.6,0.07,20.9
2023/01/20 00:00:00.000,1.4,73,1658,0,0,869.9,0,41.3,0.07,20.9
2023/01/20 01:00:00.000,1,75,1574,0,0,869.9,0,41.1,0.07,20.9
2023/01/20 02:00:00.000,0.6,76,1406,0,0,869.9,0,41,0.07,20.9
2023/01/20 03:00:00.000,0.2,78,1448,0,0,869.3,0,41.3,0.07,20.9
2023/01/20 04:00:00.000,-0.1,79,1682,0,0,868.7,0,41.2,0.07,20.9
2023/01/20 05:00:00.000,-0.3,80,1640,0,0,868.3,0,41.5,0.07,20.9
2023/01/20 06:00:00.000,-0.4,82,1496,0,0,868.3,0,41.5,0.07,20.9
2023/01/20 07:00:00.000,-0.5,83,1520,0,0,868.5,0,41.2,0.07,20.9
2023/01/20 08:00:00.000,-0.6,84,1562,0,0,868.9,0,41.3,0.07,20.9
2023/01/20 09:00:00.000,-0.6,84,1382,0,0,869.5,0,41.1,0.07,20.9
2023/01/20 10:00:00.000,-0.3,83,1514,0,0,870.1,0,41.3,0.07,20.9
2023/01/20 11:00:00.000,0.3,80,1106,41,0.1,870.5,0,41.1,0.07,20.9
2023/01/20 12:00:00.000,0.6,77,1166,0,0,869.7,0,41,0.07,20.9
2023/01/20 13:00:00.000,0.8,77,1196,151,0.4,868.5,0,41.7,0.07,20.9
2023/01/20 14:00:00.000,0.9,76,1064,177,0.1,867.5,0,41.7,0.07,20.9
2023/01/20 15:00:00.000,0.9,76,1010,0,0,866.3,0,41.2,0.07,20.9
2023/01/20 16:00:00.000,1,76,1004,0,0,865.9,0,41.2,0.07,20.9
2023/01/20 17:00:00.000,1,77,932,136,0.1,865.9,0,41.3,0.07,20.9
2023/01/20 18:00:00.000,1,77,902,0,0,866.1,0,41.4,0.07,20.9
2023/01/20 19:00:00.000,0.8,79,1142,0,0,866.7,0,41.5,0.07,20.9
2023/01/20 20:00:00.000,0.6,81,1190,0,0,867.9,0,41,0.07,20.9
2023/01/20 21:00:00.000,0.6,81,1322,0,0,868.7,0,41.4,0.07,20.9
2023/01/20 22:00:00.000,0.5,80,1232,0,0,869.1,0,41.2,0.07,20.9
2023/01/20 23:00:00.000,0.4,82,1370,0,0,868.9,0,41.4,0.07,20.9
2023/01/21 00:00:00.000,0.3,82,1286,0,0,868.3,0,40.9,0.07,20.9
2023/01/21 01:00:00.000,0.3,84,1544,0,0,867.1,0,41.3,0.07,20.9
2023/01/21 02:00:00.000,0.3,83,1478,0,0,866.1,0,40.9,0.07,20.9
2023/01/21 03:00:00.000,0.2,84,1322,0,0,864.9,0,41.2,0.07,20.9
2023/01/21 04:00:00.000,0.1,84,1550,0,0,863.5,0,41.4,0.07,20.9
2023/01/21 05:00:00.000,-0.1,84,1592,0,0,862.3,0,41.4,0.07,20.9
2023/01/21 06:00:00.000,-0.2,87,1664,0,0,861.9,0,41.1,0.07,20.9
2023/01/21 07:00:00.000,-0.2,85,1556,0,0,861.5,0,41.1,0.07,20.9
2023/01/21 08:00:00.000,-0.2,87,1802,0,0,861.3,0,41.2,0.07,20.9
2023/01/21 09:00:00.000,-0.1,84,1622,0,0,861.3,0,41.2,0.07,20.9
2023/01/21 10:00:00.000,0.2,83,1550,0,0,861.7,0,41.1,0.07,20.9
2023/01/21 11:00:00.000,0.7,80,1598,0,0,861.5,0,41.1,0.07,20.9
2023/01/21 12:00:00.000,1.2,79,1292,271,0.3,860.7,0,41.4,0.07,20.9
2023/01/21 13:00:00.000,1.4,78,1136,0,0,859.5,0,41.2,0.07,20.9
2023/01/21 14:00:00.000,1.4,78,1058,0,0,858.7,0,41.5,0.07,20.9
2023/01/21 15:00:00.000,1.7,76,1112,130,0.3,858.3,0,41.3,0.07,20.9
2023/01/21 16:00:00.000,1.8,76,998,0,0,858.3,0,41.5,0.07,20.9
2023/01/21 17:00:00.000,1.8,77,1226,245,0.2,859.1,0,42.8,0.07,20.9
2023/01/21 18:00:00.000,1.4,78,1286,0,0,860.1,0,43.1,0.07,20.9
2023/01/21 19:00:00.000,1,80,1154,0,0,861.5,0,41.8,0.07,20.9
2023/01/21 20:00:00.000,0.7,80,1436,293,0.4,863.1,0,43.1,0.07,20.9
2023/01/21 21:00:00.000,0.5,84,986,0,0,864.5,0,41,0.07,20.9
2023/01/21 22:00:00.000,0.4,85,992,0,0,865.3,0,41.2,0.07,20.9
2023/01/21 23:00:00.000,0.2,85,1220,0,0,865.9,0,41.2,0.07,20.9
2023/01/22 00:00:00.000,0,87,1142,0,0,866.3,0,83.6,0.07,20.9
2023/01/22 01:00:00.000,-0.3,88,704,0,0,866.1,0,41.1,0.07,20.9
2023/01/22 02:00:00.000,-0.4,90,896,0,0,865.9,0,41.4,0.07,20.9
2023/01/22 03:00:00.000,-0.5,90,1016,0,0,865.9,0,41.2,0.07,20.9
2023/01/22 04:00:00.000,-0.5,90,1088,0,0,865.7,0,41.2,0.07,20.9
2023/01/22 05:00:00.000,-0.5,90,1034,0,0,865.5,0,41.3,0.07,20.9
2023/01/22 06:00:00.000,-0.4,90,1184,0,0,865.7,0,41.4,0.07,20.9
2023/01/22 07:00:00.000,-0.4,90,1316,0,0,866.3,0,41.3,0.07,20.9
2023/01/22 08:00:00.000,-0.5,90,1256,0,0,866.5,0,41.2,0.07,20.9
2023/01/22 09:00:00.000,-0.1,90,1280,0,0,866.9,0,41.4,0.07,20.9
2023/01/22 10:00:00.000,0.6,88,1268,294,0.1,867.1,0,41.5,0.07,20.9
2023/01/22 11:00:00.000,1.9,81,1280,173,0.4,866.7,0,41.3,0.07,20.9
